class,rank,token,mean_abs_shap
93,1,000 as,0.0004223013294894694
93,2,000,0.0003359754971897451
93,3,000 and,0.00031928301478573195
94,1,000 as,0.0004010445389695004
94,2,000,0.00034448682464473354
94,3,000 and,0.00033755317268953936
95,1,000,0.00042166037561489685
95,2,000 as,0.0004180191117609842
95,3,000 and,0.00032622669231592946
96,1,000 as,0.00041426175493431463
96,2,000 and,0.00038158814460343196
96,3,000,0.000368667745536562
97,1,000 as,0.00042085303304624673
97,2,000,0.00039024937071076434
97,3,000 and,0.00035931050001398573
98,1,000,0.00044286906354662383
98,2,000 as,0.00042972372181146744
98,3,000 and,0.00034967641487928803
99,1,000 and,0.0004401919967956586
99,2,000 as,0.0003599270745142602
99,3,000,0.00031630608582284707
100,1,000 as,0.00043470646115502664
100,2,000 and,0.0003779339435928162
100,3,000,0.0003407665950134993
101,1,000 as,0.00040508374412596336
101,2,000,0.00035392929762116725
101,3,000 and,0.00030245491936579076
102,1,000 as,0.00040392164776452747
102,2,000,0.00040290934888686765
102,3,000 and,0.0003535168424868512
103,1,000,0.00041838049037236857
103,2,000 as,0.00037102846587193746
103,3,000 and,0.00035220430471287527
104,1,000 as,0.00040137624015244486
104,2,000,0.00039512184407546725
104,3,000 and,0.00033638968815120375
105,1,000,0.00042068297767815623
105,2,000 as,0.00041852818747951004
105,3,000 and,0.0003328451302722101
106,1,000 and,0.0003331119739647722
106,2,000 as,0.0003286091206655605
106,3,000,0.00029129064210312386
107,1,000,0.0004043660686659283
107,2,000 as,0.00040213702632977804
107,3,000 and,0.00032651638026008715
108,1,000,0.0003859795509057855
108,2,000 as,0.0003795387306612241
108,3,000 and,0.00031259707123116687
109,1,000 as,0.00037475548149919414
109,2,000 and,0.0003575860454754974
109,3,000,0.00032700108266564516
110,1,000 as,0.0004446963022750571
110,2,000 and,0.00036197856907482475
110,3,000,0.000319421283419845
111,1,000 as,0.0003683480952362381
111,2,000 and,0.00031138337184887904
111,3,000,0.0002903391331917209
112,1,000 as,0.0004451053950431664
112,2,000 and,0.0003794252146995353
112,3,000,0.0003490423642966126
113,1,000,0.0004415405683743
113,2,000 as,0.0004263321738692374
113,3,000 and,0.000326189057633302
114,1,000 as,0.0004087104585657692
114,2,000 and,0.0003454544802090087
114,3,000,0.00030274627652771013
115,1,000 as,0.0003374811096690223
115,2,000 and,0.0002883026269681911
115,3,000,0.00028503736674228295
116,1,000 as,0.000385861373353907
116,2,000,0.00034896618547059177
116,3,000 and,0.00034082622887685645
117,1,000,0.0004651749455963005
117,2,000 as,0.0004480642505281409
117,3,000 and,0.00035278661209848275
118,1,000,0.0004610643107243691
118,2,000 as,0.0004208979555764505
118,3,000 and,0.00036763204956621377
119,1,000 as,0.00044749441903231064
119,2,000,0.0003894992304002585
119,3,000 and,0.00034051698261941554
120,1,000 as,0.0004862257200257277
120,2,000 and,0.00039756779042005226
120,3,000,0.0003794499046504789
121,1,000 as,0.0005141682871392171
121,2,000 and,0.00042046416398831794
121,3,000,0.00038242809260673617
122,1,000 as,0.0004005723375082682
122,2,000 and,0.0003216081345910672
122,3,000,0.00031016117006900693
123,1,000,0.00041599949525057505
123,2,000 as,0.0004111793234647423
123,3,000 and,0.0003330720593563396
124,1,000 as,0.00036194765822106944
124,2,000 and,0.0003083979327370124
124,3,000,0.0002946285911657486
125,1,000 as,0.0004151433574300877
125,2,000,0.00036320628286487235
125,3,000 and,0.00034854323417043943
126,1,000,0.0003276199054280199
126,2,000 as,0.0002990277596947977
126,3,000 and,0.0002806264624571817
127,1,000 and,0.0003799253884226079
127,2,000,0.00037689388850947855
127,3,000 as,0.00035166098341252877
128,1,000 as,0.0003630006414944961
128,2,000 and,0.00034276652032279585
128,3,000,0.00032873817818105327
129,1,000 as,0.00032924874332828383
129,2,000 and,0.000313218132036556
129,3,000,0.0002981536438625985
130,1,000 as,0.0004218932976153893
130,2,000,0.00036990909065899124
130,3,000 and,0.0003516850434090377
131,1,000 as,0.00036933289605408417
131,2,000,0.00035693430918226334
131,3,000 and,0.0003517865267773296
132,1,000,0.0004354764928070502
132,2,000 as,0.0004305300307925322
132,3,000 and,0.00035906892639248484
133,1,000 as,0.0003881360905820131
133,2,000,0.0003598984150729261
133,3,000 and,0.00035044044658312414
134,1,000 as,0.000425350407950672
134,2,000,0.00041933946287057907
134,3,000 and,0.00032551421516946206
135,1,000,0.00043049113084690235
135,2,000 as,0.00041539864607028905
135,3,000 and,0.0003795073049354934
136,1,000 as,0.00034664180364866554
136,2,000,0.00033022890177027923
136,3,000 and,0.00028827456216613334
137,1,000 as,0.0003727267512759787
137,2,000 and,0.00031030232330871323
137,3,000,0.00030983306199263886
138,1,000 as,0.0003893468191063607
138,2,000 and,0.0003226720457252761
138,3,000,0.00030945689952337
139,1,000 as,0.0003384521724246843
139,2,000 and,0.0002857751981465055
139,3,000,0.0002800546913888875
140,1,000,0.00038920082485053784
140,2,000 as,0.00036163115755487275
140,3,000 and,0.0003309992699615824
141,1,000 as,0.00036339472599725364
141,2,000 and,0.00032816731652614555
141,3,000,0.0002916514888631719
142,1,000 as,0.0004961554717391464
142,2,000,0.00047075724849179683
142,3,000 and,0.00042386760377412084
143,1,000 and,0.0004265012776286837
143,2,000 as,0.0003493175476670029
143,3,000,0.0003158044729601685
144,1,000 and,0.0003240146568893451
144,2,000 as,0.00027599629981843265
144,3,000,0.0002666936291309195
145,1,000 as,0.00039755194182765813
145,2,000 and,0.00037738223604575206
145,3,000,0.0002890993868359177
146,1,000 as,0.00044238441578999584
146,2,000,0.0004257425447882773
146,3,000 and,0.0003367098264770061
147,1,000 as,0.0004382354722587552
147,2,000 and,0.0003430952448005862
