class,rank,token,mean_abs_shap
0,1,00,0.0032408765306972767
0,2,000,0.0031437363267214553
0,3,00 am,0.0022178865642261307
1,1,000,0.0027597237488206717
1,2,00 am,0.0027439660247491992
1,3,00,0.0021176196692143483
2,1,00 am,0.003072727750781143
2,2,000,0.0027346148544486995
2,3,00,0.002345424653049463
3,1,00 am,0.003087486741677989
3,2,000,0.00281595413726748
3,3,00,0.001751732573255614
4,1,000,0.0029658586165491733
4,2,00,0.002934559719857573
4,3,00 am,0.0022444450383815556
5,1,00 am,0.003114280776568701
5,2,000,0.0027155288071783164
5,3,00,0.00240486661481473
6,1,00 am,0.003006729331044794
6,2,000,0.002557320187084143
6,3,00,0.002301889359877953
7,1,00 am,0.003069220576926179
7,2,000,0.0028416609843390757
7,3,00,0.002246931826590291
8,1,00,0.002654098467095095
8,2,000,0.0023997120449364257
8,3,00 am,0.0022958048679004904
9,1,00 am,0.0025990574860779696
9,2,000,0.0024082725638851625
9,3,00,0.002072378919272553
10,1,000,0.003116013926601887
10,2,00,0.0029918802166482967
10,3,00 am,0.002275947284794419
11,1,00 am,0.002743152149634944
11,2,000,0.0026006844430025234
11,3,00,0.002010823602596138
12,1,00 am,0.0035151580312570764
12,2,000,0.0029209281413048087
12,3,00,0.0024531560679945208
13,1,00 am,0.002649377723807021
13,2,000,0.002593604955551424
13,3,00,0.002077893885694036
14,1,000,0.0030492786398805594
14,2,00 am,0.002772696077169362
14,3,00,0.001952761045954002
15,1,00 am,0.002500353775853369
15,2,000,0.002480572410265952
15,3,00,0.0019415698651570235
16,1,000,0.003003891273891359
16,2,00 am,0.002866133743212006
16,3,00,0.0020240892022720357
17,1,00,0.0030105253463022464
17,2,000,0.0029056260189617845
17,3,00 am,0.002138536700943311
18,1,00 am,0.0027489036727140433
18,2,000,0.002611427047421815
18,3,00,0.0024423879359208984
19,1,00 am,0.002962190858399183
19,2,000,0.0027437863698016925
19,3,00,0.0018295908747005443
20,1,00 am,0.0031533471256461223
20,2,000,0.0026945511637932805
20,3,00,0.002543253728411172
21,1,00 am,0.0024214968977672403
21,2,000,0.0023473614033951277
21,3,00,0.00208374833280544
22,1,00 am,0.0030071374543366894
22,2,000,0.002615880440972379
22,3,00,0.002028595298038732
23,1,00,0.0031180238684016507
23,2,00 am,0.0028946775439270592
23,3,000,0.0026960789948811447
24,1,00,0.0030479013696845542
24,2,000,0.0029811238982122923
24,3,00 am,0.002048651465367277
25,1,000,0.0031527446823152293
25,2,00 am,0.002991741998337174
25,3,00,0.0020209674661162
26,1,00 am,0.00291729081853229
26,2,000,0.0028778663415448577
26,3,00,0.0022680006373121233
27,1,00 am,0.00299558138304574
27,2,000,0.002478539741599219
27,3,00,0.0021201161502465487
28,1,00 am,0.002742126467547736
28,2,000,0.0023984495973441424
28,3,00,0.0019985435079043
29,1,00 am,0.0029140544044342883
29,2,000,0.0027375340106825384
29,3,00,0.0022050345915015823
30,1,00 am,0.002606421041880292
30,2,000,0.0022592384988974093
30,3,00,0.001815613004278642
31,1,00 am,0.002681511069580821
31,2,000,0.002385080717121609
31,3,00,0.001918846902009759
32,1,00,0.003503235668019295
32,2,00 am,0.00299555137099674
32,3,000,0.0029037118433340656
33,1,00 am,0.002336642085608752
33,2,000,0.0023310718376457935
33,3,00,0.0020744586928078484
34,1,00 am,0.0028092299371525326
34,2,000,0.0027512807248598866
34,3,00,0.002193898774055935
35,1,000,0.0028544051746467332
35,2,00 am,0.002633203433913868
35,3,00,0.0022764087649680066
36,1,00 am,0.0028800203157536386
36,2,000,0.002348718930072082
36,3,00,0.0018572339352290908
37,1,00 am,0.0029434970601977493
37,2,000,0.002697274376853098
37,3,00,0.0019186448858849662
38,1,00 am,0.002746124309316931
38,2,000,0.002311135914461565
38,3,00,0.0020982318940243536
39,1,000,0.003040920442470279
39,2,00 am,0.002752686729513032
39,3,00,0.0024553617817153857
40,1,000,0.0027018605461669796
40,2,00 am,0.002621729342167868
40,3,00,0.0020648812619747867
41,1,000,0.0028820950435213205
41,2,00 am,0.002637725380603544
41,3,00,0.002454568707730914
42,1,000,0.002617840904587052
42,2,00 am,0.0024558736554841547
42,3,00,0.0019640924815759317
43,1,000,0.0028333440920864407
43,2,00 am,0.0027111462165596593
43,3,00,0.0021745515825256105
44,1,00 am,0.0031091943321967293
44,2,000,0.0029659228117734273
44,3,00,0.0020689225039087706
45,1,00,0.0028773396005083614
45,2,00 am,0.0023941665120814715
45,3,000,0.00229688822766438
46,1,000,0.002578429357803048
46,2,00 am,0.0023126654346544927
46,3,00,0.0020825423118021732
47,1,00 am,0.0025877397214641323
47,2,000,0.0022967179620374634
47,3,00,0.001921251298568909
48,1,00 am,0.002438083377574084
48,2,000,0.0023087822615514234
48,3,00,0.002001289456453983
49,1,00 am,0.00301379067786124
49,2,000,0.002443085810897665
49,3,00,0.0021632020562860504
50,1,00 am,0.0025722782094569465
50,2,000,0.002560397102014996
50,3,00,0.0021063502645293697
51,1,000,0.0029899366737787506
51,2,00 am,0.0028339576809261395
51,3,00,0.0024201229060604903
52,1,000,0.002907352492447396
52,2,00 am,0.002747068402005569
52,3,00,0.002363777499719336
