,ret,sent
1,0.7071576971679856,-0.03392208776723729
2,1.6560889558852743,-1.3934849890250443
3,-1.1535766405382772,-0.3328926297350281
4,0.058034491923919324,-0.6964251952847254
5,0.6320577127879649,1.3848688223641306
6,0.1513206013390428,0.635135765525762
7,0.8304999097415191,0.6992453168326598
8,0.2028234284466145,0.4623787186727333
9,-1.268441757382944,-0.9860874950740321
10,-0.8708432005613179,-0.5773923607597424
11,-0.40391753581405854,0.6331061184030798
12,-1.1125874560919846,0.20573115362207745
13,0.12469455300694679,-0.703098957860091
14,-2.2330292668576557,-0.8465490792580754
15,0.41339739098538775,-1.094446541422386
16,2.1740425344770586,0.5133136895361994
17,0.6177876375198079,0.41417949876952265
18,-0.8591300245044726,-0.5566433909542141
19,-1.2488583323002134,1.334961295914457
20,-0.5615422007193133,1.2714705392654226
21,1.443121088285298,-1.2123221198933736
22,-0.330957156367263,-0.27333094874884556
23,0.8410283390748557,1.2227731831890651
24,-0.59196316064698,0.521890090011266
25,0.32436868344165926,0.9555832805000407
26,0.45842370770114604,-1.5480416768236214
