class,rank,token,mean_abs_shap
0,71,trillion,0.006262531603814924
0,72,session,0.006205432179457633
0,73,drops,0.006051577171007672
0,74,ago,0.005987875056440845
0,75,stock,0.005974480251312763
0,76,economy,0.0058564893184214215
0,77,law,0.005797233055230701
0,78,performed,0.00563575727203982
0,79,concerns,0.0055104041803724045
0,80,sell,0.005465342929714796
0,81,falling,0.0054543896857252
0,82,stock market,0.00545305793765683
0,83,recently,0.005410097658534825
0,84,worth looking,0.005308384687123619
0,85,values,0.005308384687123619
0,86,line numbers,0.005308384687123619
0,87,looking key,0.005308384687123619
0,88,ago values,0.005308384687123619
0,89,declines,0.005128471535288715
0,90,years,0.005097298010869583
0,91,dow,0.005091227903903008
0,92,year ago,0.004969290401532764
0,93,worst,0.00487658487354097
0,94,gains,0.00480104051906772
0,95,2024 worth,0.004741469694540028
0,96,company,0.0046549069374416845
0,97,growth,0.0045595574704824
0,98,announces,0.004546539839473213
0,99,stocks buy,0.0045393815265782275
0,100,optimism,0.004506413873509617
1,1,2025,0.17376991553994375
1,2,earnings,0.09231311041231692
1,3,conference,0.08633239890924996
1,4,transcript,0.08547440071860357
1,5,results,0.08391658598326017
1,6,2025 earnings,0.08104166636619739
1,7,etcompany,0.06352800343780038
1,8,q1 2025,0.05796027566001077
1,9,earnings transcript,0.05383645790903102
1,10,pm etcompany,0.051956245881335766
1,11,metrics,0.05016362321727247
1,12,pm,0.05015505402827415
1,13,interactive,0.047827384036800535
1,14,key metrics,0.04648694563235185
1,15,estimates,0.04545106451685595
1,16,q4,0.04119623825668903
1,17,q1,0.038566761676594605
1,18,worth,0.035245034942548964
1,19,key,0.03170268181966544
1,20,2025 results,0.030115703809228362
1,21,00,0.02983296401168299
1,22,stock,0.027637029349164705
1,23,2025 00,0.02526373814197265
1,24,nvidia,0.02482478032865012
1,25,shares,0.02309395550132181
1,26,quarter ended,0.022430724369732154
1,27,netflix,0.0222616396318449
1,28,december,0.022185150783866226
1,29,market,0.02211731151383848
1,30,quarter,0.02134387331797841
1,31,looking,0.020710035309831024
1,32,ai,0.020278832721970976
1,33,ended,0.0191946000804133
1,34,december 2024,0.018191760083729764
1,35,energy,0.017736444382568092
1,36,results conference,0.017701873922491423
1,37,00 pm,0.016981033074737292
1,38,year,0.016872046540435545
1,39,nflx,0.016629509881139096
1,40,street,0.016117226834238062
1,41,numbers,0.015646487550813628
1,42,compare,0.015622158188001159
1,43,stocks,0.015415874905804646
1,44,gains,0.015035578292497973
1,45,look,0.014934764364866309
1,46,wall,0.01468636026178707
1,47,13,0.014191739344510242
1,48,2024,0.014051816038186287
1,49,wall street,0.013972506275396215
1,50,investor,0.013961755503157407
1,51,street estimates,0.013800011782039275
1,52,year ago,0.013590059701658093
1,53,performed,0.013346748215444515
1,54,sense,0.013218722390622212
1,55,500,0.013150471611360562
1,56,land,0.012934210738165697
1,57,futures,0.012645606486858202
1,58,estimates year,0.011616278792677412
1,59,performed quarter,0.011616278792677412
1,60,compare wall,0.011530684808498616
1,61,metrics compare,0.011530684808498616
1,62,tech,0.011387356373049684
1,63,compared,0.011147615231240963
1,64,netflix nflx,0.011002571899026047
1,65,growth,0.010696420697985678
1,66,tariff,0.010685643272799519
1,67,amid,0.010411219904028055
1,68,trading,0.009952126170364662
1,69,ended december,0.009790389920335965
1,70,conference 13,0.009682990205594788
1,71,sense business,0.009296048604181407
1,72,business performed,0.009296048604181407
1,73,trade,0.009282782527955688
1,74,q4 earnings,0.008327505063327516
1,75,participantsrichard,0.008097164761195243
1,76,etcompany participantsrichard,0.008097164761195243
1,77,announces,0.008066286112955777
1,78,2024 worth,0.008041199957465533
1,79,losses,0.007940027573264447
1,80,ago values,0.007793077262693544
1,81,line numbers,0.007793077262693544
1,82,looking key,0.007793077262693544
