class,rank,token,mean_abs_shap
2,6,zero,0.03731030295128719
2,7,day,0.034141448702742966
2,8,cost,0.03271073998563225
2,9,ahead,0.030860187355665595
2,10,war,0.03063835518805364
2,11,energy,0.027393504969035056
2,12,accenture,0.023387340460592
2,13,dollar,0.02308731308395598
2,14,stock,0.022388839054897264
2,15,nasdaq,0.022367323913783894
2,16,optimism,0.021762519709798606
2,17,tariff,0.021439747813486388
2,18,survival,0.020400652356617435
2,19,survival rate,0.020400652356617435
2,20,timeline survival,0.020400652356617435
2,21,zerohedge,0.020400652356617435
2,22,rate drops,0.020400652356617435
2,23,long timeline,0.020400652356617435
2,24,drops zero,0.020400652356617435
2,25,zerohedge long,0.020400652356617435
2,26,2025,0.02023378682995375
2,27,gains,0.01983661881156568
2,28,economic,0.018781765754523914
2,29,dropped,0.018773734782706913
2,30,winning,0.01865200392322328
2,31,recession,0.01792126345968646
2,32,await,0.017661394246658683
2,33,winning streak,0.01729022315665643
2,34,profit,0.016801535484615174
2,35,company,0.01607596166958648
2,36,earnings,0.015749030611819717
2,37,trump tariff,0.015578200485265172
2,38,announced,0.015464678168571581
2,39,growth,0.015255978168468107
2,40,oil,0.014966412423280777
2,41,economy,0.01477468133465927
2,42,trump tariffs,0.014418774239937066
2,43,dow,0.014032500671546728
2,44,costco,0.013937782955006217
2,45,reportedly,0.013448274888202253
2,46,plunge,0.013216012688679344
2,47,futures,0.012888340659495916
2,48,markets,0.012651890177906088
2,49,stock market,0.012626313064063662
2,50,concerns,0.01241830930543905
2,51,corp,0.012086623145055113
2,52,liberation,0.011973885017302467
2,53,liberation day,0.011973885017302467
2,54,high,0.011920858300721414
2,55,best,0.011287417495248126
2,56,slide,0.011256824264611671
2,57,buy,0.010884986959855333
2,58,ai,0.01054711910232693
2,59,today,0.009711217575451079
2,60,nuclear,0.009564053837883627
2,61,stayed,0.00946496366905859
2,62,losses,0.009426098403528078
2,63,tech,0.009324607840597722
2,64,timeline,0.009260435559282982
2,65,longest,0.009157005660015784
2,66,say,0.0089134715672596
2,67,cramer,0.008450974149968815
2,68,jobs,0.008208178128599846
2,69,futures flat,0.00817018918097469
2,70,global,0.00814719047163437
2,71,sharply,0.008004765121356717
2,72,nvidia,0.007947234668714921
2,73,tensions,0.0078030933896421776
2,74,ease,0.007713646027833146
2,75,tumble,0.007541203141797329
2,76,strong,0.007515490535115397
2,77,china trade,0.007503753212575326
2,78,session,0.007479986055136521
2,79,stocks buy,0.007456594640310564
2,80,flat ahead,0.007243717679534191
