class,rank,token,mean_abs_shap
1,41,ppl,0.008728806184129355
1,42,edison,0.008577754425038938
1,43,investors,0.008322747275494157
1,44,change,0.0076170905875566405
1,45,announces,0.0075993672790282
1,46,q1,0.0075440983584530935
1,47,gas,0.006929945875453339
1,48,10,0.006810197024729122
1,49,best,0.006650353732572928
1,50,q1 2025,0.006520614257421796
1,51,capital,0.006498875622078171
1,52,february,0.0063655394295170035
1,53,board,0.006159828721759054
1,54,directors,0.006159828721759054
1,55,board directors,0.006159828721759054
1,56,2025 prnewswire,0.006116688167781567
1,57,prnewswire,0.006116688167781567
1,58,investor,0.006034877937692554
1,59,offering common,0.005990682997476836
1,60,announced,0.005606728521020035
1,61,holdings,0.00559263077659003
1,62,declares,0.005519431096655702
1,63,december,0.005334588366705769
1,64,december 2024,0.005334588366705769
1,65,shareholders,0.0052817595716729655
1,66,day,0.005248838187696326
1,67,article,0.005046230650405793
1,68,fortress energy,0.005006736063368528
1,69,new fortress,0.005006736063368528
1,70,fortress,0.005006736063368528
1,71,nfe,0.005006736063368528
1,72,international,0.004967616841939727
1,73,edison international,0.004967616841939727
1,74,eix,0.004967616841939727
1,75,class action,0.004906607027698389
1,76,action,0.004906607027698389
1,77,class,0.004906607027698389
1,78,tuesday,0.004811721837181976
1,79,million,0.004633299159040718
1,80,centerpoint energy,0.004613702181862767
1,81,analyst,0.00456328271549412
1,82,nee,0.004474768074758093
1,83,release conference,0.004257097950449011
1,84,momentum,0.0041353809690230095
1,85,expected,0.003974605952263528
1,86,reports,0.003918374592624086
1,87,financial,0.003888516486013371
1,88,earnings release,0.003871681467269314
1,89,list,0.0037666763309423083
1,90,stock news,0.0034487551390767306
1,91,news,0.0034487551390767306
1,92,launches,0.003412686238570723
1,93,action lawsuit,0.0033533146559314195
1,94,lawsuit,0.0033533146559314195
1,95,company today,0.0032915984397715687
1,96,corporation,0.003274187691129033
1,97,respectively,0.003242989505158762
1,98,share,0.0030878688181689607
1,99,financial results,0.003082462317470542
1,100,q4,0.0030730309320979653
2,1,energy,0.10928847713690444
2,2,2025,0.055075989230797394
2,3,earnings,0.048259463172186816
2,4,group,0.03103153434768887
2,5,water,0.029696414026630823
2,6,stock,0.028905366523928017
2,7,feb,0.027417885463147898
2,8,quarter,0.022424916932806255
2,9,media,0.021779893737242536
2,10,nasdaq,0.02145721988740163
2,11,swx,0.019199295110213597
2,12,nextera energy,0.018043853467205273
2,13,nextera,0.018043853467205273
2,14,global,0.01789819941771737
2,15,shares,0.01687330111807516
2,16,power,0.015266586447921067
2,17,buy,0.01514136700333495
2,18,new,0.014582611625355547
2,19,conference,0.014300845910991882
2,20,nrg,0.014224380541590581
2,21,revenue,0.014077439622179756
2,22,release,0.013848233852414439
2,23,public,0.013443412505346156
2,24,public offering,0.013443412505346156
2,25,quarter 2025,0.013342758238874597
