class,rank,token,mean_abs_shap
0,98,recent trading,0.003783636332341058
0,99,close,0.0037792980090081726
0,100,pm etcompany,0.003721396212394255
1,1,media,0.09335372403086956
1,2,healthcare,0.038434951242343814
1,3,health,0.03122702037049998
1,4,growth,0.031084508623215882
1,5,stocks,0.029769455465836404
1,6,q4,0.029546800440502494
1,7,earnings,0.029118240549288587
1,8,therapeutics,0.028517154746125036
1,9,shares,0.023772725325081453
1,10,gains,0.02212686423896172
1,11,key,0.021468599302524365
1,12,market,0.01761162518977078
1,13,pharmaceuticals,0.01744855492023867
1,14,new,0.017397270890501106
1,15,presentation,0.017247413220775734
1,16,ai,0.015672974317487983
1,17,financial,0.014977979637074696
1,18,announces,0.014680183669404797
1,19,q4 2024,0.013839689127679284
1,20,2024 earnings,0.013839689127679284
1,21,oil,0.013451572267086997
1,22,amid,0.01298062685874154
1,23,scientific,0.012548315842704915
1,24,earnings transcript,0.012015675437820682
1,25,earnings conference,0.012015675437820682
1,26,closed,0.011401507020842139
1,27,transcript,0.01118518941742694
1,28,pharmaceuticals nasdaq,0.01095970949386471
1,29,report,0.010814715378566507
1,30,investing,0.010794385250407441
1,31,000,0.010514631111050695
1,32,latest trading,0.010278474643188297
1,33,16,0.010152930365119257
1,34,company,0.010121809457479937
1,35,pm,0.0099411110295418
1,36,marking,0.009731285821493506
1,37,close,0.009710780892635086
1,38,program,0.009517760217361053
1,39,trade,0.009451927365057773
1,40,recent,0.009376989686642419
1,41,street,0.009257621471669197
1,42,corporate,0.009202346059991243
1,43,futures,0.008988080158581744
1,44,price,0.008905113215484605
1,45,developments,0.008871335085383125
1,46,investors,0.008386304338231537
1,47,session,0.008353225617685206
1,48,results earnings,0.008348020807939855
1,49,group,0.00834556059059344
1,50,results,0.008280770705775153
1,51,present,0.008238100142809061
1,52,etcompany,0.0081611658390652
1,53,tariffs,0.008109123539849815
1,54,pm etcompany,0.007956965235140796
1,55,upcoming,0.007683240246398607
1,56,loss,0.0075271834887934595
1,57,year,0.007217728933328325
1,58,april,0.006986572488953611
1,59,wall street,0.0066638638954833185
1,60,wall,0.0066638638954833185
1,61,latest,0.006607478599843481
1,62,fisher,0.006469016678834426
1,63,insights,0.006377157582894011
1,64,dow jones,0.006307956002526014
1,65,jones,0.006307956002526014
1,66,market gains,0.006158970229531028
1,67,2025 earnings,0.006069056670867532
1,68,sees,0.005940760085112239
1,69,previous,0.0059229324301241755
1,70,know,0.005877101474157542
1,71,inducement,0.005826311658121073
1,72,set,0.005696182157165378
1,73,rate,0.005676332316307394
1,74,trial,0.005667883594561224
1,75,day,0.005600363985287394
1,76,tariff,0.0055872664268980235
1,77,trading session,0.00555191190696954
1,78,timeline,0.005420071382033809
1,79,potential,0.0053706463278485874
1,80,30 pm,0.005347235443073033
1,81,data,0.005188352811210459
1,82,chief,0.005094044038067176
1,83,boston,0.005054207927632174
1,84,high,0.004989311495733132
1,85,despite,0.004819722047458687
1,86,sells,0.004786316266128523
1,87,toronto,0.004778645773994578
1,88,president,0.004422229496250502
1,89,need,0.0043903699830606805
1,90,following,0.0043636949851127765
1,91,december,0.004286051212941043
1,92,thtx,0.0042601692729913035
1,93,fda,0.004221219824202867
1,94,investor,0.0042174411801912115
1,95,recent trading,0.004215813873207971
1,96,drops,0.003996657705659917
1,97,nasdaq,0.0039081867930995445
1,98,revenue,0.0038075138327703113
1,99,performance,0.0037720125839726436
1,100,trading day,0.0036958830473558424
2,1,media,0.06235643985111346
2,2,earnings,0.05002584861503115
2,3,growth,0.045583849209493314
2,4,shares,0.035631281902828466
2,5,health,0.032613760079927216
2,6,new,0.02381146308345911
2,7,company,0.022033201805751322
2,8,stocks,0.020895597791098237
2,9,2024,0.02021111657907732
2,10,nasdaq,0.019572925619313286
2,11,financial,0.019406566691914356
2,12,2025,0.019175876705451827
2,13,scientific,0.018695124604105502
2,14,healthcare,0.018022755825764635
2,15,data,0.0156533923400748
2,16,stock,0.015640931474632625
2,17,000,0.013874836886181229
2,18,futures,0.013620404544956072
2,19,news,0.012945096096323978
2,20,presentation,0.01243440455243351
2,21,rise,0.01209885792811944
2,22,group,0.011993479159904653
2,23,q4,0.011365885870229898
2,24,technologies,0.010664789594862882
2,25,trial,0.010320913326448062
2,26,oil,0.010276456275710551
2,27,drops,0.009896247233000859
2,28,oscar health,0.009853470042956494
2,29,health oscr,0.009853470042956494
2,30,oscr,0.009853470042956494
2,31,oscar,0.009853470042956494
2,32,upcoming,0.009559803952177233
2,33,amid,0.009534521819880157
2,34,year,0.009465584820586863
2,35,session,0.009437819660398092
2,36,rate,0.00887174896493772
2,37,fisher,0.008765637345386317
2,38,market,0.008580327627568303
2,39,stock news,0.008580062368285908
2,40,dow,0.008518605840504555
2,41,nyse,0.00849246261636505
2,42,earnings transcript,0.00847908044746916
2,43,earnings conference,0.00847908044746916
2,44,latest,0.008444581135956232
2,45,key,0.008434505774049363
2,46,april,0.008358471178558612
2,47,10,0.00832196989052416
2,48,announces,0.008243962209267847
2,49,slide,0.008240288199693217
2,50,pharmaceuticals nasdaq,0.008224766806889126
2,51,biogen,0.008177505154944384
2,52,latest trading,0.007951060926219063
2,53,insights,0.007934722110659402
2,54,previous,0.00793249692777129
2,55,pharmaceuticals,0.007926471564441484
2,56,trading,0.007919737896572418
2,57,chief,0.007737344661662696
2,58,zerohedge long,0.007722743897910733
2,59,timeline survival,0.007722743897910733
2,60,drops zero,0.007722743897910733
2,61,long timeline,0.007722743897910733
2,62,survival rate,0.007722743897910733
2,63,rate drops,0.007722743897910733
2,64,survival,0.007722743897910733
2,65,long,0.007722743897910733
2,66,zero,0.007722743897910733
2,67,zerohedge,0.007722743897910733
2,68,need,0.007643593257529059
2,69,inducement,0.007545681120591451
2,70,corporate,0.007176901325529508
2,71,investing,0.0070892091190066595
2,72,30,0.007039130806692732
2,73,ai,0.0067233250056049606
2,74,tariff,0.006694744079623196
2,75,boston,0.006560010304282948
2,76,corporation,0.006491954650454903
2,77,recent,0.006445851254803567
2,78,futures rise,0.006121811309158564
2,79,report,0.006112644127171202
2,80,developments,0.006063172112427425
2,81,fda,0.005992335839989944
2,82,china,0.005957288488023005
2,83,close,0.00593148288362692
2,84,program,0.005928169025851222
2,85,thtx,0.005916822384183108
2,86,conference,0.005680717452537068
2,87,results earnings,0.005648600677127127
2,88,jones,0.005496490016351372
2,89,dow jones,0.005496490016351372
2,90,breakthrough,0.005495619693597507
2,91,december,0.005451395953711109
2,92,market today,0.005438981313458957
2,93,february,0.005438654204963155
2,94,gains,0.0054339060137666255
2,95,16,0.005388743724745171
2,96,trading day,0.005337024577245515
2,97,pm,0.0052917488871831375
2,98,day,0.0050242854532841575
2,99,potential,0.004968378946200159
2,100,11,0.004904040663225309
