,ret,sent
1,-0.043473390966189074,-0.013804750679543232
2,0.5860249842972702,0.2651313346458454
3,-0.6026855635146304,-0.681470287259389
4,-1.1112558235336167,-2.543625448821635
5,1.0899965990997948,0.9123037097548039
6,0.5243722205147953,-0.7735543104510001
7,0.878435487092912,0.2396061675967323
8,-1.4128632841872546,0.01780638245616528
9,-0.9617790681246776,0.27039357051878365
10,-0.8186408106711367,0.22786235025064722
11,0.010441475525078708,0.2122760617352801
12,0.20850102806167173,0.8513841713125255
13,0.510049786928196,-0.793034054676087
14,-2.307779992594906,0.25922845576722214
15,-0.24114190699912086,-0.3764984721682086
16,1.9151615692222064,-1.1250575087781283
17,-0.7317354390043844,-0.47087304904640825
18,-0.267818071132968,0.3382471139682561
19,1.0755482906048488,-0.5869556432255858
20,-1.1159593902122897,0.9110133234722648
21,0.7702637549569993,0.7779396566350225
22,1.0216815758644462,-0.1086895718108779
23,1.384373107993614,0.759388477365299
24,0.7888517284469185,0.5342209288806385
25,-0.5751511848488212,0.6106829544941115
26,-1.1132320885753504,0.028151345517898163
27,0.5398144057565947,0.25792709254536694
