feature,importance
about the,0.0011241211825049882
structure,0.0011194716240502302
income,0.0011192150849120904
makes,0.0011187116093349268
the price,0.001118524193627584
meeting,0.0011184053211823876
deliver,0.0011167722498392875
eur million,0.0011154187686011736
finance,0.0011136493623956011
bn,0.001111304944618146
pre,0.001110263279610668
it swung,0.001108561555605018
net interest,0.0011078973001560067
for its,0.0011078645676915345
today it,0.0011076019803182217
cover,0.0011060211955348956
previously,0.0011059249891487897
volumes,0.0011043595929733868
april june,0.0011038483279367974
from eur0,0.0011037005993305429
the nasdaq,0.0011027255547330882
eps of,0.0011026772400118021
raised,0.001102028315112362
and that,0.0011019646491460685
long term,0.0010998927877367273
swung,0.0010989596151442182
tax profit,0.001098875183460545
manufacture,0.0010985121195290096
tonnes,0.0010978263084860686
measurement,0.0010977909356360363
the fourth,0.0010961012025174272
into the,0.0010959211542415548
profit went,0.0010951245935374085
for our,0.0010950628497421735
and other,0.0010950205657946556
called,0.001094359058508871
in russia,0.0010939542100138512
january september,0.0010939482524108509
28,0.0010926056081044262
ten,0.001091655239161564
36,0.0010915429090459666
january june,0.0010914049185728174
costs,0.0010902654441073492
by year,0.0010900838537915172
afx,0.0010883981372470106
insurance,0.0010876437697219094
the back,0.0010868155913467453
90,0.0010862904409692415
subscription period,0.0010856089804847828
of september,0.001083752024131914
back of,0.0010835720288288493
while the,0.0010831564053251131
eur 37,0.0010815434843340149
order to,0.0010813250069105905
industries,0.0010799477777498343
100,0.0010779683768310777
six month,0.0010773461034609781
company operates,0.0010773324347645788
eur 44,0.0010769253804169562
year before,0.0010763610844524974
maintenance and,0.0010759846724964638
came,0.0010715960364212679
moscow,0.0010715208580009022
finnish electronics,0.0010711951639047958
industrial,0.0010709812095247918
cap,0.0010708899961977658
estimates,0.0010694526125402995
installation,0.0010683576212794778
phone,0.0010665608551725454
machinery,0.0010664651428628307
went,0.0010664499913743044
37 mn,0.0010660873878143603
aspocomp group,0.0010658279735697314
42,0.001065326333971313
swung to,0.0010646062926589564
raute,0.0010642401321195219
300,0.001062096575409429
beginning,0.0010615700371847951
senior,0.001061551046413628
target,0.0010601827971856298
it will,0.001059115048658793
declined to,0.001058956140135433
contains,0.0010564663205347787
accessories,0.0010560390132678245
08,0.0010556920946971939
joint,0.0010540433755019802
than the,0.0010540035284491167
glaston,0.001053779345833337
owned,0.001052588415220249
10,0.001052445949371668
of mln,0.0010518076457294962
air,0.0010514928652708224
take place,0.0010509119347631931
passengers,0.001050017342806019
series,0.0010499456092583764
the beginning,0.0010496859335203644
this year,0.0010492261829393352
plus,0.0010491951136232624
the combined,0.001047759302828331
beginning of,0.0010468878084269652
be the,0.0010448547866186066
grow,0.0010447076302128229
have to,0.0010443393302574627
sales dropped,0.001044203497129475
tonnes of,0.0010441037374086374
can also,0.001043810622731513
grown,0.0010435740165395796
interest,0.0010431434998058912
media group,0.0010429658899228941
january 2007,0.0010429585556465627
chemicals,0.0010425839221490246
specialises in,0.0010424208382529387
outside,0.0010421209018377175
of business,0.0010417815832199939
invention,0.0010408197828456589
buyer,0.0010405159093176124
available on,0.0010405134403700766
firm,0.0010403718502398577
services include,0.0010399264832927717
profit eur,0.0010395024579149858
did,0.0010392569235229859
market,0.0010388638502026027
close,0.00103880870034012
only,0.0010378999323011112
experience,0.001037043332067711
considerably,0.0010366963545129224
products company,0.0010364113504891643
daily,0.0010360333389581138
how,0.0010356506467129416
talvivaara,0.0010345656235222233
brand,0.0010341243647740373
company for,0.0010336124199989344
17 mn,0.0010333566053960877
estate funds,0.0010318644290634115
accounted,0.0010317924148590624
offer,0.0010317768336712636
transaction is,0.0010317036996372088
estimated at,0.0010314565736258188
come from,0.0010313711064141573
and information,0.0010309368972783923
monthly,0.0010308531222170318
steel maker,0.0010306348525501257
konecranes,0.0010295218557084171
accounted for,0.00102901748107821
to eur2,0.0010289193287136033
price of,0.001027996783295042
specialises,0.0010274135710442328
you,0.001027109159225382
covers the,0.0010264658470195212
and employs,0.0010261444077167222
korea,0.0010253444118023837
350,0.0010250337157264118
business to,0.0010249547910256254
had net,0.001024637662735732
rates,0.001023685933700194
comptel,0.001023495914668087
includes the,0.001022658590885354
ready,0.0010219779942394413
the invention,0.0010216349264349366
orders is,0.0010213714634255378
the volume,0.001020856682038225
telephone,0.001020541212758727
coatings,0.001020313142652755
debt,0.0010201659260492095
complex,0.00101990629011973
repurchase,0.0010198155620146708
section of,0.0010194585383246088
increase by,0.001018245736525177
partners,0.0010180876199633977
rental,0.001017637041761847
pohjola,0.0010175304173546723
future,0.0010173619653109582
and electronics,0.001017305815288066
favourable,0.001017264852782144
used to,0.0010168545433843297
pohjola bank,0.0010161185445342713
won an,0.0010157167930547287
full,0.0010156826379416352
posted,0.0010150202195158742
most of,0.00101493803631738
componenta oyj,0.0010149062056884744
segments,0.0010145444757769478
mining,0.0010142822302048732
london,0.0010140969388105225
total investment,0.0010137777033158697
espoo finland,0.0010137638515741506
training,0.0010137061466355033
will begin,0.0010132729952533038
operating in,0.0010130788474497397
financial services,0.001012985176657437
shall,0.0010126711765407902
cards,0.001012539264957929
be paid,0.0010124782739332782
has some,0.0010121987959792465
pay,0.0010120804717468812
term,0.0010120795137448157
price was,0.0010117536699672566
2008 on,0.0010100808501393214
the agreement,0.001009726852408561
function,0.001009511143457785
financial results,0.0010094560238452191
pharmaceutical,0.0010094337012101636
and real,0.0010094001612931049
builds,0.0010089256858585487
project will,0.001008809064496728
the purchase,0.0010087348280412142
mail,0.0010084622074303833
report for,0.0010082063337303342
way,0.0010066396384982334
ahead,0.001006530162012173
is estimated,0.001006496923911112
citycon,0.0010061502888814953
may be,0.0010052367722108628
be built,0.0010045161550345564
association,0.001004202992650447
fell percent,0.0010038231130530212
helsinki afx,0.001003484562220623
59,0.001003029890199836
level,0.0010027141041894258
share to,0.0010013479529117277
until,0.001000568703196797
in q1,0.0010002431121902077
10 million,0.001000152624954506
shopping,0.0009996564980110222
2008 finnish,0.0009995641310499932
serving,0.000999396665494383
eur from,0.0009978803248048846
solutions for,0.0009977674493992393
in vantaa,0.0009975440275393145
centre,0.0009974283587543078
payment,0.0009966026827540274
closed,0.000996259714978511
stainless,0.0009959177636844774
nearly,0.0009955123548337189
go,0.000995311109574111
the market,0.0009951575694172822
of these,0.0009949779428096851
the site,0.0009945706605536096
production in,0.0009942830107329567
manager,0.00099382685614291
of january,0.0009937044694803207
q1 2010,0.0009935682810474223
send,0.0009934324644386462
gross,0.00099343165896728
closing,0.000993210639821216
life science,0.000992869054439418
offices in,0.0009928303033173624
operators,0.0009927994019756712
plant in,0.0009925263864888497
planned,0.000992207467271987
above,0.0009920034869163941
consideration,0.0009920033619067834
and services,0.0009909349315105759
our customers,0.0009907876233281356
hook,0.000990667037928163
been appointed,0.0009903091300523215
also decided,0.0009902652619101881
13,0.0009897300736586869
inventors,0.0009889807691783774
begin,0.0009888595427903863
years,0.0009888137512367517
shall be,0.000988739212867378
contract for,0.0009886250612922936
building,0.0009885356588201295
industry and,0.0009884905900671532
of voting,0.0009881952310555934
did not,0.0009870675065787738
approximately eur,0.0009869939826780787
business areas,0.0009864384764778256
to x20ac,0.000986050238746263
paid in,0.0009858469542765834
base,0.000984865401590855
when the,0.0009847083163304704
more efficient,0.0009846166057861602
serves,0.0009840509882328113
the loss,0.0009837550810073343
safety,0.000983456079648265
micro,0.0009820071715371424
with other,0.0009819167352544662
amounts to,0.0009814196418585668
ab,0.0009809358261962057
june 2009,0.000980885173068702
q1,0.0009805602652901595
company added,0.0009798313437691505
option scheme,0.0009796413845835957
business area,0.0009794503505792843
exchange announcement,0.0009790470339074635
sq,0.000978818208030423
canada,0.0009787473821638482
upgraded,0.0009786474256825437
the customer,0.0009786277856557435
contract covers,0.000978477378835984
open,0.0009784610883558232
the inventors,0.000978294084195901
not disclose,0.000978094012303103
serve,0.0009776720784442226
mln from,0.0009773780253617209
stock options,0.0009771096047744485
inventors are,0.0009768549425038632
technologies,0.000976589258139805
nordea bank,0.0009764964083652348
euro mln,0.0009762674751511618
expects,0.0009760752742305486
developed by,0.0009751963672024399
supplier,0.0009748494701472727
powder,0.0009745448783923098
is one,0.0009743409842664698
in europe,0.0009741487598401841
05,0.0009734380529743887
scheduled for,0.0009722810473571044
latest,0.0009715322566767788
the production,0.0009714711841846649
filter,0.0009712528203956409
propose,0.0009708926027508085
at 00,0.0009706183078300901
completed in,0.0009705895473202717
final,0.0009705238218169725
very,0.0009704857289220267
would be,0.0009703379140288294
recommendation,0.0009700759325847959
disclose the,0.0009691104818355968
delivered by,0.0009684880364765433
fixed networks,0.0009684319968176505
clothing,0.0009684122203753317
and production,0.000968357896789148
meat,0.0009677222432338348
by in,0.0009672414235413763
last quarter,0.0009669244270452233
personnel,0.0009667063709616905
sum,0.0009665054495282273
on april,0.0009659673299540391
cencorp,0.000965459958297299
field,0.000965290453147241
followed,0.0009641383128597376
check,0.0009641129946020251
saw,0.0009637896489298619
interim,0.0009630027756342645
taken,0.0009627407144099593
dedicated,0.0009627055836046449
long,0.0009618337172580317
year the,0.0009614390665316799
kesko,0.0009613651591596564
over eur,0.0009610621239966087
the three,0.0009610002807792785
operations decreased,0.0009606602160746271
and turnover,0.000958398093790699
and construction,0.000958238226342925
it slipped,0.0009581907564548627
magazine,0.0009581656879551805
attached,0.000957923440376698
record,0.0009570750201258604
committee,0.000956847661380791
by 27,0.0009553440419081813
divided into,0.0009540372597591961
italy,0.0009539169658141931
section,0.000953914217260594
bank of,0.0009535554942781323
the event,0.0009523859376999057
shares subscribed,0.0009521681012621367
block,0.0009507777092420472
fiscal,0.0009506525656608285
offering,0.0009504692743259504
project in,0.0009504006486332051
will include,0.0009499576453166038
even,0.0009489124040119002
before taxes,0.0009477632216429441
bond,0.0009477310316015287
production of,0.0009463621979621119
us,0.0009462578499772048
million in,0.0009459612270287246
the country,0.0009457915928163174
member,0.0009454450494628727
technical,0.0009449476148319142
aldata,0.0009446508824251663
own shares,0.0009445969137402457
web,0.0009430536484189748
000 square,0.0009429017451277105
of 2011,0.0009412642678715381
subscribed for,0.0009410375253987904
continuing operations,0.0009405808585935154
of alma,0.0009399080039617119
prepaid,0.0009398359184069979
propose dividend,0.0009396635727237205
they will,0.0009389901322562612
make,0.0009389532199864141
leading,0.0009381531193805647
and distribution,0.0009379988440952026
property,0.0009367257220673119
is an,0.0009341691935410286
its business,0.0009336948585517798
analysis about,0.0009335140316960207
option rights,0.0009332918838703503
than in,0.0009329103574116261
growth of,0.0009326104381136496
operator,0.0009319619168436103
turnover of,0.0009311796086009074
newspapers,0.0009306169222481287
retailer,0.0009306032376154098
german,0.0009297995096603028
event,0.0009297743329914893
plants in,0.0009292378442593395
elcoteq se,0.0009290318839399232
45,0.0009286578860706938
park,0.000928261183803542
percent year,0.0009268328272770989
taxes decreased,0.0009261750780037188
market analysis,0.0009233963831391856
solution,0.0009227161156277433
eur 103,0.0009223141201965972
off,0.0009221970699236721
provide,0.0009213713511745114
published,0.0009210181184270366
fourth quarter,0.0009207949592226866
latvia,0.0009199871395458007
mln year,0.000919731492668829
tampere,0.0009196427839580018
improved by,0.0009192310784379758
fourth,0.0009187111541866763
eur 27,0.0009186082275828334
in both,0.0009185717699479735
impact,0.0009179993499315509
eur5,0.0009176992426480643
eur compared,0.0009167907593540368
ore,0.0009163994528328885
2007 compared,0.0009161103929661253
three months,0.0009158277237513743
scheme,0.0009158208969149802
summer,0.0009152520207866168
five,0.0009150412215957374
64,0.0009148296774895067
after the,0.000914449365648032
involved,0.0009139465655703695
mobile phone,0.0009133766209131962
agreements,0.0009131199733287682
based in,0.0009130239881784476
rapala,0.0009127239953444482
post,0.0009123221161735374
income increased,0.0009118292679796496
secure,0.0009116584463135332
markets in,0.0009115923377184495
norway,0.0009111183311168097
building and,0.0009105062752628491
by about,0.000910141947105639
systems provider,0.0009100311347817034
eur2 in,0.0009095300590535204
profit totalled,0.0009093730917091532
transfer to,0.000909288705441809
results,0.0009075099713229246
the baltic,0.0009074719006534019
brazil,0.000906955805898498
yesterday,0.0009066056167041031
staff,0.0009050425844091814
services and,0.0009048331693598086
cash,0.0009041449901989462
end,0.0009038263836208121
and equipment,0.0009035712116068234
also includes,0.0009034584864503057
comparable,0.000903239560334635
administration,0.0009031533940655091
from 48,0.0009031134668497877
cars,0.0009018613022820646
operating result,0.0009009586761900747
is quoted,0.00090086246914921
rating,0.0009007777778618067
consensus,0.0009005240425254284
investments,0.0008999713493801237
broadband,0.0008968964666612885
68,0.0008967341017189829
raised its,0.0008964859311474688
has signed,0.0008954374414495351
will also,0.0008943790681041848
banks,0.0008934292404439371
viking line,0.0008927962138391148
carried out,0.0008906809649368495
in terms,0.0008903976309083784
goods,0.0008903805038329764
quoted,0.0008899491748124697
will make,0.0008883730368083189
concerning,0.0008869803777688201
metso,0.0008865977613803937
five year,0.0008854028132192571
has received,0.0008852580565544244
life insurance,0.0008848750900398089
lead,0.0008834017370771287
quoted on,0.0008827766633952061
to euro,0.0008821748721214727
000 tonnes,0.000881714497572805
because,0.0008810862082275408
the pharmaceutical,0.000880945959730123
sales for,0.0008802431868741564
profit improved,0.00087976364139225
technology unit,0.0008794637581573096
life,0.0008792882247093264
by 14,0.000879193300384111
from eur2,0.0008791659894325552
finnish lifting,0.0008790655065481083
in sweden,0.000876823979495213
of percent,0.0008750802709451683
the steel,0.0008746674799939262
brands,0.0008746307253125247
rate,0.0008746213956961214
then,0.0008745543192994748
per cent,0.0008726271919539665
financial group,0.0008719733046673644
consolidated,0.0008712658320654163
teliasonera,0.0008709130324937567
the sale,0.0008706516234772025
its technology,0.0008706320158239163
million for,0.0008697828481171495
register,0.0008697504966341195
talentum,0.000869486211046093
products and,0.0008694821935084977
brewery,0.0008677170068217079
paper and,0.0008669825779038496
russian,0.0008664828295891506
divested,0.0008659795113150755
news feb,0.0008639711449850099
quarter net,0.0008635862964772572
activities,0.0008631574339888613
was,0.0008629755957455424
capital of,0.0008625342385754444
terms,0.0008623612490603786
mid,0.0008623131542520133
the quarter,0.0008619237830592263
company was,0.0008607903656276303
finnish it,0.0008602898623107404
solutions provider,0.0008602892497609242
wednesday,0.0008591146244236439
from net,0.0008586960121236237
in addition,0.0008580006651589085
indian,0.0008572622859568091
eur13,0.0008564341421327259
designs manufactures,0.0008544057518960991
june 2010,0.0008540129129731262
will increase,0.000853902561183831
company share,0.0008538137279597576
which is,0.000852385683953252
controlled,0.0008514959829627263
to deliver,0.0008507045867608062
owner,0.0008506642980015652
finland in,0.0008503520790798872
finnish software,0.0008495194679832367
at comparable,0.0008493214388789956
wholesale,0.0008472330418372737
01,0.0008470794370141801
viking,0.0008468914946455224
siemens networks,0.0008467623385928057
finnish steel,0.0008465572959653531
terms of,0.0008461613681364872
smaller,0.0008457854129519407
an operating,0.0008457627761653096
uk,0.0008455972196727328
in 2000,0.0008436748681643952
to have,0.0008433488193499027
percent and,0.0008430470360694115
corporation is,0.0008428184770067008
2009 and,0.0008425349278956441
private,0.0008423964848861769
systems supplier,0.0008420151083129484
participated,0.0008420128340253569
share price,0.0008418977906664399
order was,0.0008417012561794932
route,0.0008409539443127332
offshore,0.0008409495194993844
adpnews,0.000840519167098935
october 2010,0.0008404609818018605
black,0.0008400498827518981
members,0.0008396985826853568
and in,0.0008396108090963124
profitability,0.0008392290617952163
forecast,0.0008380662661292312
mobile phones,0.0008379096536706876
sek,0.0008378224769883818
full year,0.0008348345879622666
stages,0.0008327207059620553
holdings,0.0008325007709487282
rate of,0.0008322585389774967
in beer,0.0008321744354596062
on tuesday,0.0008318387230196254
enables the,0.0008300710494948744
etteplan,0.0008296232190933216
profit was,0.0008287465136275719
decrease,0.0008281212288536138
executed,0.0008278659001542894
day,0.0008270367866975696
investment in,0.0008269243694057931
subject,0.0008266583563400946
cooperation with,0.0008259748826588533
price target,0.000825488321976181
oriola kd,0.0008247068645510482
teleste,0.00082447526900456
engineering and,0.0008244644913179735
invest,0.0008241616835476083
competitive,0.0008239195565872575
local,0.0008225703158128597
àland reports,0.0008219799632364862
of strong,0.0008215334058788375
ragutis,0.0008213545746785
ownership,0.0008212566585932823
district of,0.0008207294858326599
be delivered,0.0008203272283460917
product development,0.0008200030358002085
released by,0.0008199796640206349
which has,0.0008198874988409195
deputy,0.0008192379344225766
and accessories,0.0008190533531754457
at some,0.0008188230834966438
primary,0.0008179165382237105
quarterly,0.0008176540418791172
2008 compared,0.0008176231791801557
the 2005,0.0008174937418742824
operational,0.0008160047336340208
composite,0.0008154750279898258
going,0.0008153772541960866
expected,0.0008152289307006322
industry company,0.0008150458912406075
eur0 and,0.0008141521600000836
april,0.0008140937875431778
continue to,0.0008137868679616507
stations,0.0008129621977711845
science and,0.0008125838741840515
filed,0.000812571771324206
conditions,0.0008124352747971367
report to,0.0008122398088642744
for these,0.0008119707945990068
trading,0.0008116490385984095
selected,0.0008115760215678754
food and,0.0008113396388374453
finland is,0.0008107570916039128
94,0.0008107321194317371
analysts,0.0008107164103213144
tallinn,0.0008105726678314837
effect on,0.0008104800000686023
an annual,0.0008103088640421818
planned to,0.0008100647675836594
at nokia,0.0008100088242104649
sites,0.0008099620486356156
for both,0.0008098194796949747
talks,0.000809515496668676
take effect,0.0008092888929062848
combined company,0.000809172353793377
others,0.0008088411925639682
british,0.0008087326789582718
the decision,0.0008086130989288896
study,0.000808586711316998
included in,0.0008085122474353697
focusing on,0.0008085001683191006
49 million,0.0008084715144964901
strategic,0.0008082697732086013
that of,0.0008080493361790297
in this,0.0008079747740214754
saint marcel,0.0008077778120377122
pct to,0.0008074347105047318
okmetic share,0.0008073645945667528
said yesterday,0.0008073436890294116
of 2012,0.0008071293415683417
asia,0.0008067683226704076
mining company,0.0008062845132659587
in cooperation,0.0008059405770981936
businesses,0.0008056352593684055
services is,0.0008053289206847745
room,0.0008049070557573408
is going,0.0008045769945306915
telecom,0.0008044088537732203
talvivaara mining,0.0008043372498199456
eur 18,0.0008039757790793936
address,0.0008039119557531203
eur 10,0.0008037897042205415
group net,0.0008036746857834107
id,0.000803612227068029
continued,0.0008034550080133204
operates in,0.0008034204875871099
the consolidated,0.0008030790354178968
distribution unit,0.0008029011265421378
euros in,0.0008028803864906666
designed,0.0008025278382983904
build,0.000801998644885545
profit before,0.0008018717500386435
big,0.0008017274871951757
operate,0.0008011292856481547
remainder,0.0008011116620944654
office space,0.0008011071278995944
data and,0.0008008133299315912
states,0.000800545497302703
needs,0.0008005398603186184
16 mn,0.0008004289940615034
company componenta,0.0008003617213929486
estonia,0.0008002902990726342
convertible,0.0008000211828346243
aspo,0.0007999305651949627
no financial,0.0007994520297958936
is to,0.0007992750918986155
eur 49,0.000799269809859781
15 mn,0.0007992203942927694
confirmed,0.0007989772004152765
against,0.0007987120729399012
on january,0.0007987069216215882
veneer,0.0007986117989713048
content of,0.000798546177183348
hel cth1v,0.0007981744307402979
nordstjernan,0.0007981388867314793
relocate,0.0007980741598765938
environmental,0.0007976655109289628
combined value,0.0007975793938224307
report profiles,0.000797346682718101
kd,0.0007968535063723406
plan,0.0007966868000231236
24,0.0007965323070407568
took,0.0007964277370110509
taxes was,0.0007964240456105314
recurring,0.0007964024493474101
the most,0.0007963063153982014
paint,0.0007959078009544419
bring,0.0007955008459173276
employs approximately,0.0007954142505847371
for industrial,0.0007953572191464407
hook manufacturing,0.0007948426987379071
on november,0.0007945701915474831
534,0.0007945268038456569
known,0.0007944404553413131
details of,0.0007942491440403107
stores and,0.0007940493743967637
events,0.0007940397870602065
carry,0.0007938891713576966
estate and,0.000793574402767509
be available,0.0007934715600439595
points,0.0007932559406347304
said the,0.0007925676231847776
should,0.0007925672580553713
of asphalt,0.0007922943990113804
invoices,0.0007922886052256276
technologies inc,0.0007922834124888746
business unit,0.0007919158235412435
eight,0.0007917804222415109
to make,0.0007915949841255785
registered,0.0007912644985829296
aim,0.0007912321856256541
in which,0.0007907859937786952
series shares,0.0007904812249772472
be carried,0.0007904669249257324
frozen,0.0007904315364086437
basis,0.0007904081658337426
professional,0.0007899791879752246
south korea,0.0007897854233012575
finland and,0.0007897596812869976
afternoon,0.0007894261336771203
concerning the,0.0007892379584659344
saint,0.0007884322415599092
her,0.0007883017477190017
100mn,0.0007873303847948886
company had,0.0007872781376455309
eur 100mn,0.0007872368992237357
code,0.0007865112658943689
of our,0.0007862446678900214
employees in,0.0007858872206864083
guidance,0.0007856949932738186
purchased,0.0007856059634718132
do,0.0007855857935843463
asphalt,0.0007855555227766641
200,0.000785390244426783
point,0.0007851289510952957
recent,0.0007848733984938006
independent,0.0007847661302236835
over the,0.0007847514330978419
holdings in,0.000784503321868625
is subsidiary,0.0007839841392886756
transportation,0.0007836742698998459
electricity,0.0007836634723311785
purchase price,0.0007835251622110961
related services,0.0007830457046109813
subsidiary of,0.000783003595588938
direct,0.0007829950574857901
to an,0.0007829027914924425
he will,0.0007824808652385735
models,0.0007822987948538998
its market,0.0007819939510674837
include personal,0.000781911901768223
order includes,0.0007814383029957651
the form,0.0007812505739804454
divisions,0.000781102267800172
given,0.0007810359346836087
including many,0.0007810029670913402
housing,0.0007806034219764085
will propose,0.0007805958677157168
and has,0.0007799997435807999
be included,0.0007799534199424316
low,0.0007797899119598308
by newstex,0.0007795953177849266
platform,0.0007795559370726817
cross country,0.0007792856148508151
in cash,0.000779146662047997
in april,0.0007790750721180594
deal includes,0.0007789645384401968
q2,0.0007784839054993551
sweden and,0.0007778922686653818
by percent,0.0007778166263549351
management and,0.0007777488461442587
poor,0.0007776101616480278
04,0.0007770054154827003
north america,0.0007769707199282734
mexico,0.0007766119579772159
price will,0.0007764477009419954
eur 16,0.0007761214879873608
its operating,0.0007756784133879403
services in,0.0007755057000045505
group of,0.0007754093730476306
newstex,0.0007749419494138471
ii,0.0007746622429933253
in other,0.0007741378465462313
figure,0.0007741378397954434
responsibility,0.000773989689495159
floor,0.000773737274779359
know,0.0007736036033521357
is over,0.0007734471846942316
poultry,0.0007733829120385301
taxes,0.0007731962024533742
report will,0.0007728113682684349
loans,0.0007727736853130709
set up,0.0007726764113151448
oriola,0.0007724251724832719
closed at,0.000772348696455791
go to,0.0007723028979819606
of other,0.0007721131126071077
decision to,0.0007720748006750134
payment of,0.0007718392669590336
based company,0.0007717734230402829
sees,0.0007717609157651684
in july,0.0007714283543336203
building services,0.0007711109451208385
spain,0.0007710344546055888
000 sq,0.0007709346359296648
short,0.0007709094985564357
is nearly,0.0007708933069419524
kemira,0.000770677978379577
loss per,0.0007702267142867487
results for,0.0007700250691417004
foods,0.0007699445940800778
ñl,0.0007697528561544431
glass,0.0007692343872299398
floor area,0.000769073368414329
the facility,0.0007687469485125724
eur 31,0.0007686616453559204
in an,0.0007686480072500793
press release,0.0007679579002115787
card,0.0007678331388981486
to eur0,0.000767178675541683
engineering services,0.0007671489567469092
grades,0.0007670354286740117
company board,0.0007668736751326751
financing,0.0007665697531394241
hand,0.0007663131540351363
please,0.0007659989007431302
fiskars corporation,0.0007657924214483701
by 10,0.0007656521073638755
powder coatings,0.000764967785160829
focus on,0.0007647760430423987
comes with,0.0007646433993937759
equipment and,0.0007640941233205135
in q2,0.000764089691798559
registration,0.0007636855692066019
ag,0.0007635832420259
in loudeac,0.0007630080044703284
bank plc,0.0007629685402593057
eur 15,0.000762906429248317
sellers,0.000762727143184329
establish,0.0007623274458566186
top,0.0007622878484896557
of 20,0.0007620724597922586
for 2006,0.0007614804084416132
commission,0.0007613382090411652
the operations,0.0007612832135476525
savcor,0.0007610501430098454
result of,0.0007606073195153345
the east,0.0007604482580006035
the latest,0.0007600341879017941
east,0.0007596212674356186
neste oil,0.0007592094104248838
home,0.0007591755972485675
form of,0.0007591045168433517
sells,0.0007590921278732955
is valued,0.0007588106069207898
delivery is,0.0007586694028494241
supermarkets,0.0007586211055538964
cent,0.0007583550643972676
square metres,0.0007580230943703973
21 million,0.0007576516910336179
buyout,0.0007576287354577397
important,0.0007575542927704361
compensation,0.0007565768391769587
installation of,0.0007565239464581105
for mobile,0.000756231513298871
chemical,0.0007555913957144524
by 22,0.0007553547254904593
000 usd,0.0007548023125059346
near,0.0007545597882710686
balance,0.0007540889810274074
construction is,0.000754079022502319
tel 358,0.0007529186393845503
of incap,0.0007525767029694403
as whole,0.000752511727986536
that makes,0.0007524875746142414
cth1v,0.0007522505437457297
organization,0.0007516487487301494
suominen,0.0007516283304352964
standards,0.0007515476609612306
finalized,0.0007513178830165451
method,0.0007512618025506583
infrastructure construction,0.0007506178308304662
share for,0.0007504492646740658
featuring,0.0007504234356268452
at its,0.0007503370611715947
range of,0.0007499807905771258
has no,0.0007499184431750028
for their,0.0007499043744006252
700,0.0007498645659784951
of content,0.0007498634407948487
be installed,0.0007494082599894808
subcontractors,0.0007493585842525404
the mobile,0.0007490160393731189
has an,0.000748980617890651
audio,0.0007488053259872824
raisio,0.0007485401533223052
change,0.0007483577031820108
parts,0.0007481714107741246
three,0.0007480391513646494
investor,0.0007479429255414163
cranes,0.0007479076328665735
ebrd,0.0007478720612222387
starting,0.000747780500446933
state of,0.0007476900009912486
technology company,0.0007472624151422093
form,0.0007471888378348332
eur 32,0.0007471821732817823
sampo plc,0.0007470725308493766
cth1v said,0.0007468937163056633
ifrs,0.0007467256304115284
container,0.0007466829242447725
the final,0.0007464602441413297
rest,0.0007463781783245523
cross,0.0007458969618141465
poyry,0.0007452515467965638
civil,0.0007450594821291848
mixed,0.00074504060074567
the summer,0.0007449804724800712
technical building,0.0007446478414566553
touch,0.000744606050131115
directors will,0.0007437300361976428
subscribed with,0.0007436369932925283
eur billion,0.00074314359584236
communication and,0.0007431326235552688
austria,0.0007431268580124247
the energy,0.000743110099260083
give,0.0007430397955516953
oko,0.0007421011747501481
transport,0.0007420963308725996
corporation will,0.0007418007283252771
controlling,0.000741636402518982
358,0.0007415451419684703
20 mln,0.0007407077637649267
orders received,0.0007405398335320212
wireless,0.0007401967641314614
building construction,0.0007398067084621224
started the,0.0007394862903033476
total of,0.0007394447568096657
of financial,0.000738826513047115
eur 33,0.0007388007332960667
call,0.0007387936412579623
the markets,0.000738715248095819
completion of,0.0007386905690362845
facility will,0.0007381889340231076
the net,0.0007375883211119858
eur 12,0.0007374844045514819
entire,0.000737452153503218
is divided,0.0007374350382403108
going to,0.0007374026374939485
accounting period,0.0007371826782577453
its stake,0.0007371773568530859
newspaper,0.0007370124676968741
properties in,0.0007368385359731174
of any,0.0007362890701106124
the swedish,0.0007360967171255489
calculated,0.0007353290872542678
showed,0.0007351118374856264
the equipment,0.000734471223793849
gmbh,0.0007342704960152646
total number,0.0007340619915845173
botnia,0.0007337083598530543
oyj net,0.0007336765369534793
january 2011,0.0007334190893487453
through the,0.000733351540548893
face,0.0007332563742406416
statements for,0.0007331135805868395
at any,0.0007330989073616969
otherwise,0.0007330298846694979
the growth,0.0007329000502742493
takeover,0.0007326838053197647
producers,0.0007318969098322361
countries,0.0007314896809194873
liquid,0.0007314193705500239
performance in,0.0007313700418263698
exchange release,0.0007303256551828938
securities,0.0007301738265853506
week,0.0007301228241421953
managing director,0.0007298774971988859
oy is,0.000729510921990525
steel industry,0.0007294590852015105
sea,0.0007294155597750575
the bank,0.000729312190459418
is some,0.0007292610739063663
quality,0.0007291153992546303
be finalized,0.0007288959338441077
could,0.0007286181919518806
solutions and,0.0007280250674675826
business units,0.0007279126049778731
recently,0.0007278651773124448
friday,0.0007276512286531618
salcomp,0.0007271483462487843
reached,0.0007265381949730147
proposal,0.000726401772236758
services published,0.0007263719086935147
the proposal,0.0007260102084484526
being developed,0.000726001569273275
controlled by,0.0007257605168289359
swedish,0.0007243515312793589
items was,0.0007243194404363353
the entire,0.0007243128513077705
president and,0.0007241720140314234
japan,0.0007241275703253529
attached to,0.0007239502342838622
conference call,0.0007229880865019583
houses,0.0007228230053571603
