,ret,sent
1,0.5774464685174031,0.40814448972028156
2,-0.8769712249480109,0.4684379408334344
3,1.6777933211867402,0.011753540159031739
4,-0.6395709421420264,0.35968819867102886
5,-0.08712601674227566,0.37868636406743306
6,-0.2931310736802614,-1.5374953116057262
7,0.12153234076458778,0.45310812114636406
8,-0.0805536716039087,0.5258655394866532
9,1.2853883693925305,-1.5213595176336965
10,-0.3502825306158006,-1.8619452868743644
11,1.068931878139009,-0.29880845917140064
12,0.45211142190530307,-0.11905367310016692
13,-0.741464757265962,0.49684816949189753
14,-0.812394499350152,0.5260785432703556
15,-0.7090893470971966,0.013502426205553308
16,0.9104256151781359,1.4447578488624528
17,-0.0027152386520727934,0.1055678627413878
18,-0.12146787935088273,-1.6025226224739009
19,-0.8799793787029704,0.1960763123514437
20,-0.12078465711078998,-1.488764262737102
21,-1.3689923135761601,0.07300214381633252
22,0.8689708977848858,-1.4906778108866412
23,-0.8100649225779689,0.6701912080142207
24,-0.39731708753465406,1.0932194548031786
25,1.8047362825735545,0.07308746842944483
26,0.4120030412803465,0.6042943380758371
27,1.2810476126351145,0.002935538472631158
28,-2.4720141679421004,0.3678599249627959
29,-0.6434716570151702,1.571538850593873
30,-2.594438293552404,1.6691787875262907
31,-1.8343306441328435,-1.2889034268220574
32,0.673484797185257,0.7609956492309448
33,1.2954843454929696,-0.45537295129579725
34,0.26010533516137735,0.9218390238504166
35,0.20503394709843473,-1.4417980102612424
36,1.2574583002434092,0.18181702639241493
37,-1.4905375307467783,0.9517054138252685
38,0.047642850860340966,-1.4036348203571465
39,-0.17090171195028955,-0.3097601432458021
40,0.3056727069100935,1.429148201544427
41,1.1130437966551245,0.6268641355282256
42,0.0701169868187107,-1.56402229485709
43,0.4543722976508416,-1.8255353087803852
44,0.03129547376342771,1.1857734443401435
45,1.323501459093082,0.6376879336887582
